Sexo;Universidad;Ámbito de estudio ISCED 1999;Total
Mujeres;Europea Miguel de Cervantes;811 - Hostelería;..
Mujeres;Europea Miguel de Cervantes;812 - Viajes, turismo y ocio;11
Mujeres;Europea Miguel de Cervantes;813 - Deportes;57
Mujeres;Europea Miguel de Cervantes;840 - Servicios de transporte;..
Mujeres;Europea Miguel de Cervantes;851 - Control y tecnología medioambiental;..
Mujeres;Francisco de Vitoria;Total Ámbito;2.587
Mujeres;Francisco de Vitoria;Total Educación;149
Mujeres;Francisco de Vitoria;140 - Formación de personal docente y ciencias de la educación;..
Mujeres;Francisco de Vitoria;142 - Ciencias de la educación;..
Mujeres;Francisco de Vitoria;143 - Formación de docentes de enseñanza infantil;81
Mujeres;Francisco de Vitoria;144 - Formación de docentes de enseñanza primaria;68
Mujeres;Francisco de Vitoria;145 - Formación de docentes de enseñanza de temas especiales;..
Mujeres;Francisco de Vitoria;146 - Formación de docentes de formación profesional;..
Mujeres;Francisco de Vitoria;Total Artes y humanidades;338
Mujeres;Francisco de Vitoria;211 - Bellas artes;48
Mujeres;Francisco de Vitoria;212 - Música y artes del espectáculo;..
Mujeres;Francisco de Vitoria;213 - Técnicas audiovisuales y medios de comunicación;149
Mujeres;Francisco de Vitoria;214 - Diseño;141
Mujeres;Francisco de Vitoria;220 - Humanidades;..
Mujeres;Francisco de Vitoria;221 - Religión;..
Mujeres;Francisco de Vitoria;222 - Lenguas extranjeras;..
Mujeres;Francisco de Vitoria;223 - Lenguas y dialectos españoles;..
Mujeres;Francisco de Vitoria;225 - Historia y arqueología;..
Mujeres;Francisco de Vitoria;226 - Filosofía y ética;..
Mujeres;Francisco de Vitoria;Total Ciencias sociales, educación comercial y derecho;800
Mujeres;Francisco de Vitoria;311 - Psicología;168
Mujeres;Francisco de Vitoria;312 - Sociología, antropología y geografía social y cultural;9
Mujeres;Francisco de Vitoria;313 - Ciencias políticas;17
Mujeres;Francisco de Vitoria;314 - Economía;..
Mujeres;Francisco de Vitoria;320 - Periodismo e información;..
Mujeres;Francisco de Vitoria;321 - Periodismo;127
Mujeres;Francisco de Vitoria;322 - Biblioteconomía, documentación y archivos;..
Mujeres;Francisco de Vitoria;342 - Marketing y publicidad;174
Mujeres;Francisco de Vitoria;343 - Finanzas, banca y seguros;..
Mujeres;Francisco de Vitoria;345 - Administración y gestión de empresas;182
Mujeres;Francisco de Vitoria;380 - Derecho;123
Mujeres;Francisco de Vitoria;Total Ciencias;9
Mujeres;Francisco de Vitoria;421 - Biología y Bioquímica;..
Mujeres;Francisco de Vitoria;422 - Ciencias del medio ambiente;..
Mujeres;Francisco de Vitoria;442 - Química;..
Mujeres;Francisco de Vitoria;443 - Geología y meteorología;..
Mujeres;Francisco de Vitoria;462 - Estadística;..
Mujeres;Francisco de Vitoria;481 - Ciencias de la computación;9
Mujeres;Francisco de Vitoria;Total Ingeniería, industria y construcción;230
Mujeres;Francisco de Vitoria;520 - Ingeniería y profesiones afines;..
Mujeres;Francisco de Vitoria;521 - Mecánica y metalurgia;..
Mujeres;Francisco de Vitoria;522 - Electricidad y energía;..
Mujeres;Francisco de Vitoria;523 - Electrónica y automática;..
Mujeres;Francisco de Vitoria;524 - Procesos químicos;148
Mujeres;Francisco de Vitoria;525 - Vehículos de motor, barcos y aeronaves;..
Mujeres;Francisco de Vitoria;541 - Industria de la alimentación;..
Mujeres;Francisco de Vitoria;544 - Minería y extracción;..
Mujeres;Francisco de Vitoria;581 - Arquitectura y urbanismo;82
Mujeres;Francisco de Vitoria;582 - Construcción e ingeniería civil;..
Mujeres;Francisco de Vitoria;Total Agricultura y veterinaria;..
Mujeres;Francisco de Vitoria;621 - Producción agrícola y explotación ganadera;..
Mujeres;Francisco de Vitoria;623 - Silvicultura;..
Mujeres;Francisco de Vitoria;641 - Veterinaria;..
Mujeres;Francisco de Vitoria;Total Salud y servicios sociales;1.013
Mujeres;Francisco de Vitoria;720 - Salud;..
Mujeres;Francisco de Vitoria;721 - Medicina;379
Mujeres;Francisco de Vitoria;723 - Enfermería y atención a enfermos;443
Mujeres;Francisco de Vitoria;724 - Estudios dentales;..
Mujeres;Francisco de Vitoria;725 - Tecnología de diagnóstico y tratamiento médico;..
Mujeres;Francisco de Vitoria;726 - Terapia y rehabilitación;120
Mujeres;Francisco de Vitoria;727 - Farmacia;71
Mujeres;Francisco de Vitoria;762 - Trabajo social y orientación;..
Mujeres;Francisco de Vitoria;Total Servicios;48
Mujeres;Francisco de Vitoria;811 - Hostelería;8
Mujeres;Francisco de Vitoria;812 - Viajes, turismo y ocio;..
Mujeres;Francisco de Vitoria;813 - Deportes;40
Mujeres;Francisco de Vitoria;840 - Servicios de transporte;..
Mujeres;Francisco de Vitoria;851 - Control y tecnología medioambiental;..
Mujeres;IE Universidad;Total Ámbito;643
Mujeres;IE Universidad;Total Educación;..
Mujeres;IE Universidad;140 - Formación de personal docente y ciencias de la educación;..
Mujeres;IE Universidad;142 - Ciencias de la educación;..
Mujeres;IE Universidad;143 - Formación de docentes de enseñanza infantil;..
Mujeres;IE Universidad;144 - Formación de docentes de enseñanza primaria;..
Mujeres;IE Universidad;145 - Formación de docentes de enseñanza de temas especiales;..
Mujeres;IE Universidad;146 - Formación de docentes de formación profesional;..
Mujeres;IE Universidad;Total Artes y humanidades;47
Mujeres;IE Universidad;211 - Bellas artes;..
Mujeres;IE Universidad;212 - Música y artes del espectáculo;..
Mujeres;IE Universidad;213 - Técnicas audiovisuales y medios de comunicación;47
Mujeres;IE Universidad;214 - Diseño;..
Mujeres;IE Universidad;220 - Humanidades;..
Mujeres;IE Universidad;221 - Religión;..
Mujeres;IE Universidad;222 - Lenguas extranjeras;..
Mujeres;IE Universidad;223 - Lenguas y dialectos españoles;..
Mujeres;IE Universidad;225 - Historia y arqueología;..
Mujeres;IE Universidad;226 - Filosofía y ética;..
Mujeres;IE Universidad;Total Ciencias sociales, educación comercial y derecho;552
Mujeres;IE Universidad;311 - Psicología;35
Mujeres;IE Universidad;312 - Sociología, antropología y geografía social y cultural;..
Mujeres;IE Universidad;313 - Ciencias políticas;71
Mujeres;IE Universidad;314 - Economía;..
Mujeres;IE Universidad;320 - Periodismo e información;..
Mujeres;IE Universidad;321 - Periodismo;..
Mujeres;IE Universidad;322 - Biblioteconomía, documentación y archivos;..
Mujeres;IE Universidad;342 - Marketing y publicidad;..
Mujeres;IE Universidad;343 - Finanzas, banca y seguros;..
Mujeres;IE Universidad;345 - Administración y gestión de empresas;338
Mujeres;IE Universidad;380 - Derecho;108
Mujeres;IE Universidad;Total Ciencias;..
Mujeres;IE Universidad;421 - Biología y Bioquímica;..
Mujeres;IE Universidad;422 - Ciencias del medio ambiente;..
Mujeres;IE Universidad;442 - Química;..
Mujeres;IE Universidad;443 - Geología y meteorología;..
Mujeres;IE Universidad;462 - Estadística;..
Mujeres;IE Universidad;481 - Ciencias de la computación;..
Mujeres;IE Universidad;Total Ingeniería, industria y construcción;44
Mujeres;IE Universidad;520 - Ingeniería y profesiones afines;..
Mujeres;IE Universidad;521 - Mecánica y metalurgia;..
Mujeres;IE Universidad;522 - Electricidad y energía;..
Mujeres;IE Universidad;523 - Electrónica y automática;..
Mujeres;IE Universidad;524 - Procesos químicos;..
Mujeres;IE Universidad;525 - Vehículos de motor, barcos y aeronaves;..
Mujeres;IE Universidad;541 - Industria de la alimentación;..
Mujeres;IE Universidad;544 - Minería y extracción;..
Mujeres;IE Universidad;581 - Arquitectura y urbanismo;44
Mujeres;IE Universidad;582 - Construcción e ingeniería civil;..
Mujeres;IE Universidad;Total Agricultura y veterinaria;..
Mujeres;IE Universidad;621 - Producción agrícola y explotación ganadera;..
Mujeres;IE Universidad;623 - Silvicultura;..
Mujeres;IE Universidad;641 - Veterinaria;..
Mujeres;IE Universidad;Total Salud y servicios sociales;..
Mujeres;IE Universidad;720 - Salud;..
Mujeres;IE Universidad;721 - Medicina;..
Mujeres;IE Universidad;723 - Enfermería y atención a enfermos;..
Mujeres;IE Universidad;724 - Estudios dentales;..
Mujeres;IE Universidad;725 - Tecnología de diagnóstico y tratamiento médico;..
Mujeres;IE Universidad;726 - Terapia y rehabilitación;..
Mujeres;IE Universidad;727 - Farmacia;..
Mujeres;IE Universidad;762 - Trabajo social y orientación;..
Mujeres;IE Universidad;Total Servicios;..
Mujeres;IE Universidad;811 - Hostelería;..
Mujeres;IE Universidad;812 - Viajes, turismo y ocio;..
Mujeres;IE Universidad;813 - Deportes;..
Mujeres;IE Universidad;840 - Servicios de transporte;..
Mujeres;IE Universidad;851 - Control y tecnología medioambiental;..
Mujeres;Internacional de Catalunya;Total Ámbito;1.858
Mujeres;Internacional de Catalunya;Total Educación;336
Mujeres;Internacional de Catalunya;140 - Formación de personal docente y ciencias de la educación;..
Mujeres;Internacional de Catalunya;142 - Ciencias de la educación;..
Mujeres;Internacional de Catalunya;143 - Formación de docentes de enseñanza infantil;181
Mujeres;Internacional de Catalunya;144 - Formación de docentes de enseñanza primaria;155
Mujeres;Internacional de Catalunya;145 - Formación de docentes de enseñanza de temas especiales;..
Mujeres;Internacional de Catalunya;146 - Formación de docentes de formación profesional;..
Mujeres;Internacional de Catalunya;Total Artes y humanidades;97
Mujeres;Internacional de Catalunya;211 - Bellas artes;..
Mujeres;Internacional de Catalunya;212 - Música y artes del espectáculo;..
Mujeres;Internacional de Catalunya;213 - Técnicas audiovisuales y medios de comunicación;47
Mujeres;Internacional de Catalunya;214 - Diseño;..
Mujeres;Internacional de Catalunya;220 - Humanidades;50
Mujeres;Internacional de Catalunya;221 - Religión;..
Mujeres;Internacional de Catalunya;222 - Lenguas extranjeras;..
Mujeres;Internacional de Catalunya;223 - Lenguas y dialectos españoles;..
Mujeres;Internacional de Catalunya;225 - Historia y arqueología;..
Mujeres;Internacional de Catalunya;226 - Filosofía y ética;..
Mujeres;Internacional de Catalunya;Total Ciencias sociales, educación comercial y derecho;307
Mujeres;Internacional de Catalunya;311 - Psicología;..
Mujeres;Internacional de Catalunya;312 - Sociología, antropología y geografía social y cultural;..
Mujeres;Internacional de Catalunya;313 - Ciencias políticas;5
Mujeres;Internacional de Catalunya;314 - Economía;..
Mujeres;Internacional de Catalunya;320 - Periodismo e información;..
Mujeres;Internacional de Catalunya;321 - Periodismo;40
Mujeres;Internacional de Catalunya;322 - Biblioteconomía, documentación y archivos;..
Mujeres;Internacional de Catalunya;342 - Marketing y publicidad;91
Mujeres;Internacional de Catalunya;343 - Finanzas, banca y seguros;..
Mujeres;Internacional de Catalunya;345 - Administración y gestión de empresas;78
Mujeres;Internacional de Catalunya;380 - Derecho;93
Mujeres;Internacional de Catalunya;Total Ciencias;..
Mujeres;Internacional de Catalunya;421 - Biología y Bioquímica;..
Mujeres;Internacional de Catalunya;422 - Ciencias del medio ambiente;..
Mujeres;Internacional de Catalunya;442 - Química;..
Mujeres;Internacional de Catalunya;443 - Geología y meteorología;..
Mujeres;Internacional de Catalunya;462 - Estadística;..
Mujeres;Internacional de Catalunya;481 - Ciencias de la computación;..
Mujeres;Internacional de Catalunya;Total Ingeniería, industria y construcción;72
Mujeres;Internacional de Catalunya;520 - Ingeniería y profesiones afines;..
Mujeres;Internacional de Catalunya;521 - Mecánica y metalurgia;..
Mujeres;Internacional de Catalunya;522 - Electricidad y energía;..
Mujeres;Internacional de Catalunya;523 - Electrónica y automática;..
Mujeres;Internacional de Catalunya;524 - Procesos químicos;..
Mujeres;Internacional de Catalunya;525 - Vehículos de motor, barcos y aeronaves;..
Mujeres;Internacional de Catalunya;541 - Industria de la alimentación;..
Mujeres;Internacional de Catalunya;544 - Minería y extracción;..
Mujeres;Internacional de Catalunya;581 - Arquitectura y urbanismo;72
Mujeres;Internacional de Catalunya;582 - Construcción e ingeniería civil;..
Mujeres;Internacional de Catalunya;Total Agricultura y veterinaria;..
Mujeres;Internacional de Catalunya;621 - Producción agrícola y explotación ganadera;..
Mujeres;Internacional de Catalunya;623 - Silvicultura;..
Mujeres;Internacional de Catalunya;641 - Veterinaria;..
Mujeres;Internacional de Catalunya;Total Salud y servicios sociales;1.046
Mujeres;Internacional de Catalunya;720 - Salud;..
Mujeres;Internacional de Catalunya;721 - Medicina;334
Mujeres;Internacional de Catalunya;723 - Enfermería y atención a enfermos;239
Mujeres;Internacional de Catalunya;724 - Estudios dentales;317
Mujeres;Internacional de Catalunya;725 - Tecnología de diagnóstico y tratamiento médico;..
Mujeres;Internacional de Catalunya;726 - Terapia y rehabilitación;156
Mujeres;Internacional de Catalunya;727 - Farmacia;..
Mujeres;Internacional de Catalunya;762 - Trabajo social y orientación;..
Mujeres;Internacional de Catalunya;Total Servicios;..
Mujeres;Internacional de Catalunya;811 - Hostelería;..
Mujeres;Internacional de Catalunya;812 - Viajes, turismo y ocio;..
Mujeres;Internacional de Catalunya;813 - Deportes;..
Mujeres;Internacional de Catalunya;840 - Servicios de transporte;..
Mujeres;Internacional de Catalunya;851 - Control y tecnología medioambiental;..
Mujeres;Loyola Andalucía;Total Ámbito;535
Mujeres;Loyola Andalucía;Total Educación;16
Mujeres;Loyola Andalucía;140 - Formación de personal docente y ciencias de la educación;..
Mujeres;Loyola Andalucía;142 - Ciencias de la educación;..
Mujeres;Loyola Andalucía;143 - Formación de docentes de enseñanza infantil;1
Mujeres;Loyola Andalucía;144 - Formación de docentes de enseñanza primaria;15
Mujeres;Loyola Andalucía;145 - Formación de docentes de enseñanza de temas especiales;..
Mujeres;Loyola Andalucía;146 - Formación de docentes de formación profesional;..
Mujeres;Loyola Andalucía;Total Artes y humanidades;..
Mujeres;Loyola Andalucía;211 - Bellas artes;..
Mujeres;Loyola Andalucía;212 - Música y artes del espectáculo;..
Mujeres;Loyola Andalucía;213 - Técnicas audiovisuales y medios de comunicación;..
Mujeres;Loyola Andalucía;214 - Diseño;..
Mujeres;Loyola Andalucía;220 - Humanidades;..
Mujeres;Loyola Andalucía;221 - Religión;..
Mujeres;Loyola Andalucía;222 - Lenguas extranjeras;..
Mujeres;Loyola Andalucía;223 - Lenguas y dialectos españoles;..
Mujeres;Loyola Andalucía;225 - Historia y arqueología;..
Mujeres;Loyola Andalucía;226 - Filosofía y ética;..
Mujeres;Loyola Andalucía;Total Ciencias sociales, educación comercial y derecho;511
Mujeres;Loyola Andalucía;311 - Psicología;78
Mujeres;Loyola Andalucía;312 - Sociología, antropología y geografía social y cultural;..
Mujeres;Loyola Andalucía;313 - Ciencias políticas;26
Mujeres;Loyola Andalucía;314 - Economía;3
Mujeres;Loyola Andalucía;320 - Periodismo e información;..
Mujeres;Loyola Andalucía;321 - Periodismo;56
Mujeres;Loyola Andalucía;322 - Biblioteconomía, documentación y archivos;..
Mujeres;Loyola Andalucía;342 - Marketing y publicidad;..
Mujeres;Loyola Andalucía;343 - Finanzas, banca y seguros;..
Mujeres;Loyola Andalucía;345 - Administración y gestión de empresas;283
Mujeres;Loyola Andalucía;380 - Derecho;65
Mujeres;Loyola Andalucía;Total Ciencias;..
Mujeres;Loyola Andalucía;421 - Biología y Bioquímica;..
Mujeres;Loyola Andalucía;422 - Ciencias del medio ambiente;..
Mujeres;Loyola Andalucía;442 - Química;..
Mujeres;Loyola Andalucía;443 - Geología y meteorología;..
Mujeres;Loyola Andalucía;462 - Estadística;..
Mujeres;Loyola Andalucía;481 - Ciencias de la computación;..
Mujeres;Loyola Andalucía;Total Ingeniería, industria y construcción;8
Mujeres;Loyola Andalucía;520 - Ingeniería y profesiones afines;8
Mujeres;Loyola Andalucía;521 - Mecánica y metalurgia;..
Mujeres;Loyola Andalucía;522 - Electricidad y energía;..
Mujeres;Loyola Andalucía;523 - Electrónica y automática;..
Mujeres;Loyola Andalucía;524 - Procesos químicos;..
Mujeres;Loyola Andalucía;525 - Vehículos de motor, barcos y aeronaves;..
Mujeres;Loyola Andalucía;541 - Industria de la alimentación;..
Mujeres;Loyola Andalucía;544 - Minería y extracción;..
Mujeres;Loyola Andalucía;581 - Arquitectura y urbanismo;..
Mujeres;Loyola Andalucía;582 - Construcción e ingeniería civil;..
Mujeres;Loyola Andalucía;Total Agricultura y veterinaria;..
Mujeres;Loyola Andalucía;621 - Producción agrícola y explotación ganadera;..
Mujeres;Loyola Andalucía;623 - Silvicultura;..
Mujeres;Loyola Andalucía;641 - Veterinaria;..
Mujeres;Loyola Andalucía;Total Salud y servicios sociales;..
Mujeres;Loyola Andalucía;720 - Salud;..
