Sexo;Universidad;Ámbito de estudio ISCED 1999;Total
Mujeres;Jaume I de Castellón;144 - Formación de docentes de enseñanza primaria;675
Mujeres;Jaume I de Castellón;145 - Formación de docentes de enseñanza de temas especiales;.
Mujeres;Jaume I de Castellón;146 - Formación de docentes de formación profesional;.
Mujeres;Jaume I de Castellón;Total Artes y humanidades;1.224
Mujeres;Jaume I de Castellón;211 - Bellas artes;.
Mujeres;Jaume I de Castellón;212 - Música y artes del espectáculo;.
Mujeres;Jaume I de Castellón;213 - Técnicas audiovisuales y medios de comunicación;492
Mujeres;Jaume I de Castellón;214 - Diseño;.
Mujeres;Jaume I de Castellón;220 - Humanidades;..
Mujeres;Jaume I de Castellón;222 - Lenguas extranjeras;578
Mujeres;Jaume I de Castellón;223 - Lenguas y dialectos españoles;.
Mujeres;Jaume I de Castellón;225 - Historia y arqueología;..
Mujeres;Jaume I de Castellón;226 - Filosofía y ética;.
Mujeres;Jaume I de Castellón;Total Ciencias sociales, educación comercial y derecho;2.727
Mujeres;Jaume I de Castellón;311 - Psicología;586
Mujeres;Jaume I de Castellón;312 - Sociología, antropología y geografía social y cultural;228
Mujeres;Jaume I de Castellón;313 - Ciencias políticas;..
Mujeres;Jaume I de Castellón;314 - Economía;126
Mujeres;Jaume I de Castellón;321 - Periodismo;.
Mujeres;Jaume I de Castellón;322 - Biblioteconomía, documentación y archivos;.
Mujeres;Jaume I de Castellón;342 - Marketing y publicidad;290
Mujeres;Jaume I de Castellón;343 - Finanzas, banca y seguros;291
Mujeres;Jaume I de Castellón;344 - Contabilidad y gestión de impuestos;.
Mujeres;Jaume I de Castellón;345 - Administración y gestión de empresas;587
Mujeres;Jaume I de Castellón;380 - Derecho;555
Mujeres;Jaume I de Castellón;Total Ciencias;229
Mujeres;Jaume I de Castellón;421 - Biología y Bioquímica;.
Mujeres;Jaume I de Castellón;422 - Ciencias del medio ambiente;.
Mujeres;Jaume I de Castellón;440 - Ciencias Físicas, químicas, geológicas;.
Mujeres;Jaume I de Castellón;441 - Física;.
Mujeres;Jaume I de Castellón;442 - Química;153
Mujeres;Jaume I de Castellón;443 - Geología y meteorología;.
Mujeres;Jaume I de Castellón;461 - Matemáticas;.
Mujeres;Jaume I de Castellón;462 - Estadística;.
Mujeres;Jaume I de Castellón;481 - Ciencias de la computación;..
Mujeres;Jaume I de Castellón;Total Ingeniería, industria y construcción;526
Mujeres;Jaume I de Castellón;520 - Ingeniería y profesiones afines;..
Mujeres;Jaume I de Castellón;521 - Mecánica y metalurgia;287
Mujeres;Jaume I de Castellón;522 - Electricidad y energía;..
Mujeres;Jaume I de Castellón;523 - Electrónica y automática;.
Mujeres;Jaume I de Castellón;524 - Procesos químicos;..
Mujeres;Jaume I de Castellón;525 - Vehículos de motor, barcos y aeronaves;.
Mujeres;Jaume I de Castellón;541 - Industria de la alimentación;.
Mujeres;Jaume I de Castellón;542 - Industria textil, confección, del calzado y piel;.
Mujeres;Jaume I de Castellón;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);.
Mujeres;Jaume I de Castellón;544 - Minería y extracción;.
Mujeres;Jaume I de Castellón;581 - Arquitectura y urbanismo;..
Mujeres;Jaume I de Castellón;582 - Construcción e ingeniería civil;.
Mujeres;Jaume I de Castellón;Total Agricultura y veterinaria;..
Mujeres;Jaume I de Castellón;620 - Agricultura, ganadería y pesca;.
Mujeres;Jaume I de Castellón;621 - Producción agrícola y explotación ganadera;.
Mujeres;Jaume I de Castellón;622 - Horticultura;..
Mujeres;Jaume I de Castellón;623 - Silvicultura;.
Mujeres;Jaume I de Castellón;641 - Veterinaria;.
Mujeres;Jaume I de Castellón;Total Salud y servicios sociales;381
Mujeres;Jaume I de Castellón;720 - Salud;.
Mujeres;Jaume I de Castellón;721 - Medicina;208
Mujeres;Jaume I de Castellón;723 - Enfermería y atención a enfermos;173
Mujeres;Jaume I de Castellón;724 - Estudios dentales;.
Mujeres;Jaume I de Castellón;725 - Tecnología de diagnóstico y tratamiento médico;.
Mujeres;Jaume I de Castellón;726 - Terapia y rehabilitación;.
Mujeres;Jaume I de Castellón;727 - Farmacia;.
Mujeres;Jaume I de Castellón;762 - Trabajo social y orientación;.
Mujeres;Jaume I de Castellón;Total Servicios;231
Mujeres;Jaume I de Castellón;811 - Hostelería;.
Mujeres;Jaume I de Castellón;812 - Viajes, turismo y ocio;231
Mujeres;Jaume I de Castellón;813 - Deportes;.
Mujeres;Jaume I de Castellón;840 - Servicios de transporte;.
Mujeres;Jaume I de Castellón;851 - Control y tecnología medioambiental;.
Mujeres;Jaume I de Castellón;861 - Protección de la propiedad y las personas;.
Mujeres;Jaume I de Castellón;862 - Salud y seguridad en el trabajo;.
Mujeres;Jaume I de Castellón;863 - Enseñanza militar;.
Mujeres;La Laguna;Total Ámbito;11.395
Mujeres;La Laguna;Total Educación;2.004
Mujeres;La Laguna;140 - Formación de personal docente y ciencias de la educación;.
Mujeres;La Laguna;142 - Ciencias de la educación;761
Mujeres;La Laguna;143 - Formación de docentes de enseñanza infantil;654
Mujeres;La Laguna;144 - Formación de docentes de enseñanza primaria;582
Mujeres;La Laguna;145 - Formación de docentes de enseñanza de temas especiales;.
Mujeres;La Laguna;146 - Formación de docentes de formación profesional;.
Mujeres;La Laguna;Total Artes y humanidades;1.297
Mujeres;La Laguna;211 - Bellas artes;483
Mujeres;La Laguna;212 - Música y artes del espectáculo;.
Mujeres;La Laguna;213 - Técnicas audiovisuales y medios de comunicación;.
Mujeres;La Laguna;214 - Diseño;103
Mujeres;La Laguna;220 - Humanidades;.
Mujeres;La Laguna;222 - Lenguas extranjeras;425
Mujeres;La Laguna;223 - Lenguas y dialectos españoles;169
Mujeres;La Laguna;225 - Historia y arqueología;..
Mujeres;La Laguna;226 - Filosofía y ética;..
Mujeres;La Laguna;Total Ciencias sociales, educación comercial y derecho;3.495
Mujeres;La Laguna;311 - Psicología;613
Mujeres;La Laguna;312 - Sociología, antropología y geografía social y cultural;168
Mujeres;La Laguna;313 - Ciencias políticas;.
Mujeres;La Laguna;314 - Economía;246
Mujeres;La Laguna;321 - Periodismo;200
Mujeres;La Laguna;322 - Biblioteconomía, documentación y archivos;.
Mujeres;La Laguna;342 - Marketing y publicidad;.
Mujeres;La Laguna;343 - Finanzas, banca y seguros;432
Mujeres;La Laguna;344 - Contabilidad y gestión de impuestos;.
Mujeres;La Laguna;345 - Administración y gestión de empresas;904
Mujeres;La Laguna;380 - Derecho;932
Mujeres;La Laguna;Total Ciencias;853
Mujeres;La Laguna;421 - Biología y Bioquímica;323
Mujeres;La Laguna;422 - Ciencias del medio ambiente;103
Mujeres;La Laguna;440 - Ciencias Físicas, químicas, geológicas;.
Mujeres;La Laguna;441 - Física;..
Mujeres;La Laguna;442 - Química;135
Mujeres;La Laguna;443 - Geología y meteorología;.
Mujeres;La Laguna;461 - Matemáticas;112
Mujeres;La Laguna;462 - Estadística;.
Mujeres;La Laguna;481 - Ciencias de la computación;..
Mujeres;La Laguna;Total Ingeniería, industria y construcción;537
Mujeres;La Laguna;520 - Ingeniería y profesiones afines;.
Mujeres;La Laguna;521 - Mecánica y metalurgia;..
Mujeres;La Laguna;522 - Electricidad y energía;.
Mujeres;La Laguna;523 - Electrónica y automática;..
Mujeres;La Laguna;524 - Procesos químicos;..
Mujeres;La Laguna;525 - Vehículos de motor, barcos y aeronaves;100
Mujeres;La Laguna;541 - Industria de la alimentación;.
Mujeres;La Laguna;542 - Industria textil, confección, del calzado y piel;.
Mujeres;La Laguna;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);.
Mujeres;La Laguna;544 - Minería y extracción;.
Mujeres;La Laguna;581 - Arquitectura y urbanismo;173
Mujeres;La Laguna;582 - Construcción e ingeniería civil;..
Mujeres;La Laguna;Total Agricultura y veterinaria;116
Mujeres;La Laguna;620 - Agricultura, ganadería y pesca;.
Mujeres;La Laguna;621 - Producción agrícola y explotación ganadera;111
Mujeres;La Laguna;622 - Horticultura;.
Mujeres;La Laguna;623 - Silvicultura;.
Mujeres;La Laguna;641 - Veterinaria;.
Mujeres;La Laguna;Total Salud y servicios sociales;2.643
Mujeres;La Laguna;720 - Salud;.
Mujeres;La Laguna;721 - Medicina;642
Mujeres;La Laguna;723 - Enfermería y atención a enfermos;624
Mujeres;La Laguna;724 - Estudios dentales;.
Mujeres;La Laguna;725 - Tecnología de diagnóstico y tratamiento médico;.
Mujeres;La Laguna;726 - Terapia y rehabilitación;339
Mujeres;La Laguna;727 - Farmacia;617
Mujeres;La Laguna;762 - Trabajo social y orientación;421
Mujeres;La Laguna;Total Servicios;450
Mujeres;La Laguna;811 - Hostelería;.
Mujeres;La Laguna;812 - Viajes, turismo y ocio;449
Mujeres;La Laguna;813 - Deportes;.
Mujeres;La Laguna;840 - Servicios de transporte;.
Mujeres;La Laguna;851 - Control y tecnología medioambiental;.
Mujeres;La Laguna;861 - Protección de la propiedad y las personas;.
Mujeres;La Laguna;862 - Salud y seguridad en el trabajo;.
Mujeres;La Laguna;863 - Enseñanza militar;.
Mujeres;La Rioja;Total Ámbito;2.261
Mujeres;La Rioja;Total Educación;631
Mujeres;La Rioja;140 - Formación de personal docente y ciencias de la educación;.
Mujeres;La Rioja;142 - Ciencias de la educación;.
Mujeres;La Rioja;143 - Formación de docentes de enseñanza infantil;284
Mujeres;La Rioja;144 - Formación de docentes de enseñanza primaria;347
Mujeres;La Rioja;145 - Formación de docentes de enseñanza de temas especiales;.
Mujeres;La Rioja;146 - Formación de docentes de formación profesional;.
Mujeres;La Rioja;Total Artes y humanidades;300
Mujeres;La Rioja;211 - Bellas artes;.
Mujeres;La Rioja;212 - Música y artes del espectáculo;159
Mujeres;La Rioja;213 - Técnicas audiovisuales y medios de comunicación;.
Mujeres;La Rioja;214 - Diseño;.
Mujeres;La Rioja;220 - Humanidades;.
Mujeres;La Rioja;222 - Lenguas extranjeras;..
Mujeres;La Rioja;223 - Lenguas y dialectos españoles;..
Mujeres;La Rioja;225 - Historia y arqueología;.
Mujeres;La Rioja;226 - Filosofía y ética;.
Mujeres;La Rioja;Total Ciencias sociales, educación comercial y derecho;532
Mujeres;La Rioja;311 - Psicología;.
Mujeres;La Rioja;312 - Sociología, antropología y geografía social y cultural;..
Mujeres;La Rioja;313 - Ciencias políticas;.
Mujeres;La Rioja;314 - Economía;.
Mujeres;La Rioja;321 - Periodismo;.
Mujeres;La Rioja;322 - Biblioteconomía, documentación y archivos;.
Mujeres;La Rioja;342 - Marketing y publicidad;.
Mujeres;La Rioja;343 - Finanzas, banca y seguros;.
Mujeres;La Rioja;344 - Contabilidad y gestión de impuestos;.
Mujeres;La Rioja;345 - Administración y gestión de empresas;371
Mujeres;La Rioja;380 - Derecho;131
Mujeres;La Rioja;Total Ciencias;158
Mujeres;La Rioja;421 - Biología y Bioquímica;.
Mujeres;La Rioja;422 - Ciencias del medio ambiente;.
Mujeres;La Rioja;440 - Ciencias Físicas, químicas, geológicas;.
Mujeres;La Rioja;441 - Física;.
Mujeres;La Rioja;442 - Química;..
Mujeres;La Rioja;443 - Geología y meteorología;.
Mujeres;La Rioja;461 - Matemáticas;..
Mujeres;La Rioja;462 - Estadística;.
Mujeres;La Rioja;481 - Ciencias de la computación;..
Mujeres;La Rioja;Total Ingeniería, industria y construcción;115
Mujeres;La Rioja;520 - Ingeniería y profesiones afines;..
Mujeres;La Rioja;521 - Mecánica y metalurgia;..
Mujeres;La Rioja;522 - Electricidad y energía;.
Mujeres;La Rioja;523 - Electrónica y automática;..
Mujeres;La Rioja;524 - Procesos químicos;.
Mujeres;La Rioja;525 - Vehículos de motor, barcos y aeronaves;.
Mujeres;La Rioja;541 - Industria de la alimentación;..
Mujeres;La Rioja;542 - Industria textil, confección, del calzado y piel;.
Mujeres;La Rioja;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);.
Mujeres;La Rioja;544 - Minería y extracción;.
Mujeres;La Rioja;581 - Arquitectura y urbanismo;.
Mujeres;La Rioja;582 - Construcción e ingeniería civil;.
Mujeres;La Rioja;Total Agricultura y veterinaria;..
Mujeres;La Rioja;620 - Agricultura, ganadería y pesca;.
Mujeres;La Rioja;621 - Producción agrícola y explotación ganadera;..
Mujeres;La Rioja;622 - Horticultura;.
Mujeres;La Rioja;623 - Silvicultura;.
Mujeres;La Rioja;641 - Veterinaria;.
Mujeres;La Rioja;Total Salud y servicios sociales;405
Mujeres;La Rioja;720 - Salud;.
Mujeres;La Rioja;721 - Medicina;.
Mujeres;La Rioja;723 - Enfermería y atención a enfermos;269
Mujeres;La Rioja;724 - Estudios dentales;.
Mujeres;La Rioja;725 - Tecnología de diagnóstico y tratamiento médico;.
Mujeres;La Rioja;726 - Terapia y rehabilitación;.
Mujeres;La Rioja;727 - Farmacia;.
Mujeres;La Rioja;762 - Trabajo social y orientación;136
Mujeres;La Rioja;Total Servicios;..
Mujeres;La Rioja;811 - Hostelería;.
Mujeres;La Rioja;812 - Viajes, turismo y ocio;..
Mujeres;La Rioja;813 - Deportes;.
Mujeres;La Rioja;840 - Servicios de transporte;.
Mujeres;La Rioja;851 - Control y tecnología medioambiental;.
Mujeres;La Rioja;861 - Protección de la propiedad y las personas;.
Mujeres;La Rioja;862 - Salud y seguridad en el trabajo;.
Mujeres;La Rioja;863 - Enseñanza militar;.
Mujeres;Las Palmas de Gran Canaria;Total Ámbito;10.564
Mujeres;Las Palmas de Gran Canaria;Total Educación;1.932
Mujeres;Las Palmas de Gran Canaria;140 - Formación de personal docente y ciencias de la educación;214
Mujeres;Las Palmas de Gran Canaria;142 - Ciencias de la educación;100
Mujeres;Las Palmas de Gran Canaria;143 - Formación de docentes de enseñanza infantil;455
Mujeres;Las Palmas de Gran Canaria;144 - Formación de docentes de enseñanza primaria;1.158
Mujeres;Las Palmas de Gran Canaria;145 - Formación de docentes de enseñanza de temas especiales;.
Mujeres;Las Palmas de Gran Canaria;146 - Formación de docentes de formación profesional;.
Mujeres;Las Palmas de Gran Canaria;Total Artes y humanidades;1.100
Mujeres;Las Palmas de Gran Canaria;211 - Bellas artes;.
Mujeres;Las Palmas de Gran Canaria;212 - Música y artes del espectáculo;.
Mujeres;Las Palmas de Gran Canaria;213 - Técnicas audiovisuales y medios de comunicación;.
Mujeres;Las Palmas de Gran Canaria;214 - Diseño;.
Mujeres;Las Palmas de Gran Canaria;220 - Humanidades;.
Mujeres;Las Palmas de Gran Canaria;222 - Lenguas extranjeras;760
Mujeres;Las Palmas de Gran Canaria;223 - Lenguas y dialectos españoles;236
Mujeres;Las Palmas de Gran Canaria;225 - Historia y arqueología;104
Mujeres;Las Palmas de Gran Canaria;226 - Filosofía y ética;.
Mujeres;Las Palmas de Gran Canaria;Total Ciencias sociales, educación comercial y derecho;2.758
Mujeres;Las Palmas de Gran Canaria;311 - Psicología;.
Mujeres;Las Palmas de Gran Canaria;312 - Sociología, antropología y geografía social y cultural;.
Mujeres;Las Palmas de Gran Canaria;313 - Ciencias políticas;.
Mujeres;Las Palmas de Gran Canaria;314 - Economía;140
Mujeres;Las Palmas de Gran Canaria;321 - Periodismo;.
Mujeres;Las Palmas de Gran Canaria;322 - Biblioteconomía, documentación y archivos;.
Mujeres;Las Palmas de Gran Canaria;342 - Marketing y publicidad;.
Mujeres;Las Palmas de Gran Canaria;343 - Finanzas, banca y seguros;.
Mujeres;Las Palmas de Gran Canaria;344 - Contabilidad y gestión de impuestos;.
Mujeres;Las Palmas de Gran Canaria;345 - Administración y gestión de empresas;1.428
Mujeres;Las Palmas de Gran Canaria;380 - Derecho;1.188
Mujeres;Las Palmas de Gran Canaria;Total Ciencias;298
Mujeres;Las Palmas de Gran Canaria;421 - Biología y Bioquímica;.
Mujeres;Las Palmas de Gran Canaria;422 - Ciencias del medio ambiente;..
Mujeres;Las Palmas de Gran Canaria;440 - Ciencias Físicas, químicas, geológicas;.
Mujeres;Las Palmas de Gran Canaria;441 - Física;.
Mujeres;Las Palmas de Gran Canaria;442 - Química;.
Mujeres;Las Palmas de Gran Canaria;443 - Geología y meteorología;144
Mujeres;Las Palmas de Gran Canaria;461 - Matemáticas;.
Mujeres;Las Palmas de Gran Canaria;462 - Estadística;.
Mujeres;Las Palmas de Gran Canaria;481 - Ciencias de la computación;..
Mujeres;Las Palmas de Gran Canaria;Total Ingeniería, industria y construcción;1.193
Mujeres;Las Palmas de Gran Canaria;520 - Ingeniería y profesiones afines;..
Mujeres;Las Palmas de Gran Canaria;521 - Mecánica y metalurgia;250
Mujeres;Las Palmas de Gran Canaria;522 - Electricidad y energía;..
Mujeres;Las Palmas de Gran Canaria;523 - Electrónica y automática;115
Mujeres;Las Palmas de Gran Canaria;524 - Procesos químicos;180
Mujeres;Las Palmas de Gran Canaria;525 - Vehículos de motor, barcos y aeronaves;..
Mujeres;Las Palmas de Gran Canaria;541 - Industria de la alimentación;.
Mujeres;Las Palmas de Gran Canaria;542 - Industria textil, confección, del calzado y piel;.
Mujeres;Las Palmas de Gran Canaria;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);.
Mujeres;Las Palmas de Gran Canaria;544 - Minería y extracción;.
Mujeres;Las Palmas de Gran Canaria;581 - Arquitectura y urbanismo;322
Mujeres;Las Palmas de Gran Canaria;582 - Construcción e ingeniería civil;146
Mujeres;Las Palmas de Gran Canaria;Total Agricultura y veterinaria;346
Mujeres;Las Palmas de Gran Canaria;620 - Agricultura, ganadería y pesca;.
Mujeres;Las Palmas de Gran Canaria;621 - Producción agrícola y explotación ganadera;.
Mujeres;Las Palmas de Gran Canaria;622 - Horticultura;.
Mujeres;Las Palmas de Gran Canaria;623 - Silvicultura;.
Mujeres;Las Palmas de Gran Canaria;641 - Veterinaria;346
Mujeres;Las Palmas de Gran Canaria;Total Salud y servicios sociales;2.031
Mujeres;Las Palmas de Gran Canaria;720 - Salud;.
Mujeres;Las Palmas de Gran Canaria;721 - Medicina;589
Mujeres;Las Palmas de Gran Canaria;723 - Enfermería y atención a enfermos;751
Mujeres;Las Palmas de Gran Canaria;724 - Estudios dentales;.
Mujeres;Las Palmas de Gran Canaria;725 - Tecnología de diagnóstico y tratamiento médico;.
Mujeres;Las Palmas de Gran Canaria;726 - Terapia y rehabilitación;178
Mujeres;Las Palmas de Gran Canaria;727 - Farmacia;.
Mujeres;Las Palmas de Gran Canaria;762 - Trabajo social y orientación;513
Mujeres;Las Palmas de Gran Canaria;Total Servicios;906
Mujeres;Las Palmas de Gran Canaria;811 - Hostelería;.
Mujeres;Las Palmas de Gran Canaria;812 - Viajes, turismo y ocio;709
